destination_name,country,continent,type,avg_cost_(usd/day),best_season,avg_rating,annual_visitors_(m),unesco_site,id,city,region,short_description,latitude,longitude,avg_temp_monthly,ideal_durations,budget_level,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion
Grand Park,France,Europe,Adventure,276.93,Summer,4.7,4.29,No,c4dbcb6c-a538-4ea4-8949-15abc60cfb20,Lyon,europe,"Charming cobblestone streets, riverside views, and an irresistible culinary scene make every moment feel like a delightful discovery.",45.7578137,4.8320114,"{""1"":{""avg"":4.6,""max"":7.2,""min"":1.8},""2"":{""avg"":6.6,""max"":10.6,""min"":3},""3"":{""avg"":9.2,""max"":14.1,""min"":5},""4"":{""avg"":12.5,""max"":17.4,""min"":7.6},""5"":{""avg"":16.3,""max"":21.1,""min"":11.5},""6"":{""avg"":21.3,""max"":26.4,""min"":16.1},""7"":{""avg"":23.8,""max"":29.1,""min"":17.7},""8"":{""avg"":23.2,""max"":28.7,""min"":17.6},""9"":{""avg"":18.7,""max"":24.1,""min"":13.8},""10"":{""avg"":14,""max"":18.4,""min"":10.2},""11"":{""avg"":8.4,""max"":11.7,""min"":5.5},""12"":{""avg"":5.6,""max"":8.5,""min"":2.8}}","[""Short trip"",""One week"",""Weekend""]",Mid-range,5.0,2.0,3.0,1.0,4.0,5.0,3.0,4.0,2.0
Grand Park,France,Europe,Adventure,276.93,Summer,4.7,4.29,No,14f66152-9e1f-49a6-af54-b5c594fb958f,Carcassone,europe,"Wandering through narrow cobblestone streets, you feel the weight of history enveloped by ancient walls, with the aroma of rustic French cuisine lingering.",43.2130358,2.3491069,"{""1"":{""avg"":6.8,""max"":10.3,""min"":3.4},""2"":{""avg"":8.7,""max"":13.2,""min"":4.7},""3"":{""avg"":10.7,""max"":15.6,""min"":6.2},""4"":{""avg"":12.7,""max"":18,""min"":7.8},""5"":{""avg"":16.4,""max"":21.8,""min"":11.4},""6"":{""avg"":21,""max"":26.7,""min"":15.5},""7"":{""avg"":23.9,""max"":30.1,""min"":17.8},""8"":{""avg"":23.9,""max"":30.5,""min"":17.9},""9"":{""avg"":20.2,""max"":26.4,""min"":14.8},""10"":{""avg"":15.8,""max"":20.8,""min"":11.7},""11"":{""avg"":10.6,""max"":14.7,""min"":6.8},""12"":{""avg"":8.2,""max"":12,""min"":4.6}}","[""Short trip"",""Weekend""]",Mid-range,5.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0
Grand Park,France,Europe,Adventure,276.93,Summer,4.7,4.29,No,37d8bd6e-fad0-4304-93bd-26975ac8944f,Ajaccio,europe,"Nestled between mountains and sea, this charming coastal town offers sunlit streets, vibrant markets, and a rich tapestry of history and culture.",41.9263991,8.7376029,"{""1"":{""avg"":9.6,""max"":14.8,""min"":5.3},""2"":{""avg"":10.2,""max"":15.4,""min"":5.7},""3"":{""avg"":11.4,""max"":16.7,""min"":6.1},""4"":{""avg"":13.9,""max"":19.3,""min"":8.3},""5"":{""avg"":17.6,""max"":22.6,""min"":12.4},""6"":{""avg"":22.4,""max"":27.6,""min"":16.7},""7"":{""avg"":25.2,""max"":30.3,""min"":19.2},""8"":{""avg"":24.9,""max"":30.2,""min"":19},""9"":{""avg"":21.6,""max"":27.1,""min"":16.4},""10"":{""avg"":18,""max"":23.7,""min"":13.1},""11"":{""avg"":13.6,""max"":19,""min"":9.3},""12"":{""avg"":10.6,""max"":16.1,""min"":6.3}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0
Grand Park,France,Europe,Adventure,276.93,Summer,4.7,4.29,No,0eeb9c0f-6cae-4e46-ba5a-dba09017c4ec,Toulouse,europe,"Charming cobblestone streets, pink-hued buildings, and a lively café culture create a welcoming atmosphere that's both vibrant and soothing.",43.6044622,1.4442469,"{""1"":{""avg"":6.2,""max"":9.9,""min"":3},""2"":{""avg"":8.2,""max"":12.8,""min"":4.3},""3"":{""avg"":10.4,""max"":15.4,""min"":6.3},""4"":{""avg"":13.1,""max"":18.5,""min"":8.4},""5"":{""avg"":16.5,""max"":22,""min"":11.8},""6"":{""avg"":21.1,""max"":26.9,""min"":16.1},""7"":{""avg"":23.5,""max"":29.6,""min"":18},""8"":{""avg"":23.5,""max"":29.9,""min"":17.8},""9"":{""avg"":19.8,""max"":25.9,""min"":14.8},""10"":{""avg"":15.7,""max"":21,""min"":11.5},""11"":{""avg"":10.4,""max"":14.6,""min"":6.9},""12"":{""avg"":7.9,""max"":12,""min"":4.6}}","[""Short trip"",""One week"",""Weekend""]",Mid-range,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0
Grand Park,France,Europe,Adventure,276.93,Summer,4.7,4.29,No,265ee9f4-2324-46bc-95e2-11a7b655e833,Colmar,europe,"Charming canals lined with half-timbered houses and vibrant flowers create a fairy-tale atmosphere, inviting leisurely strolls and delightful discoveries.",48.0777517,7.3579641,"{""1"":{""avg"":3.2,""max"":6.5,""min"":-0.1},""2"":{""avg"":5.9,""max"":10.6,""min"":1.7},""3"":{""avg"":8.4,""max"":13.5,""min"":3.2},""4"":{""avg"":10.9,""max"":16.5,""min"":5.3},""5"":{""avg"":15.1,""max"":20.4,""min"":9.5},""6"":{""avg"":20,""max"":25.6,""min"":14.4},""7"":{""avg"":21.4,""max"":27.2,""min"":15.4},""8"":{""avg"":21.3,""max"":27.4,""min"":15.6},""9"":{""avg"":17.2,""max"":23.5,""min"":11.4},""10"":{""avg"":12.8,""max"":18,""min"":8.2},""11"":{""avg"":6.6,""max"":10.2,""min"":3.2},""12"":{""avg"":4.5,""max"":7.4,""min"":1.6}}","[""Short trip"",""Weekend""]",Mid-range,4.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,4.0
Grand Park,France,Europe,Adventure,276.93,Summer,4.7,4.29,No,9e8b73c7-88c3-44f5-ba9c-9f38389e0a27,Lille,europe,"Charming cobblestone streets, vibrant squares, and a mix of Flemish and French influences create a welcoming atmosphere full of character and warmth.",50.6365654,3.0635282,"{""1"":{""avg"":4.2,""max"":7,""min"":1.6},""2"":{""avg"":5.6,""max"":9,""min"":2.6},""3"":{""avg"":7.7,""max"":11.7,""min"":4},""4"":{""avg"":10.4,""max"":15.6,""min"":5.7},""5"":{""avg"":14.2,""max"":19.5,""min"":9.4},""6"":{""avg"":17.9,""max"":23.2,""min"":12.9},""7"":{""avg"":19.4,""max"":25.1,""min"":14.5},""8"":{""avg"":19.4,""max"":25.1,""min"":14.6},""9"":{""avg"":16.1,""max"":21.4,""min"":11.5},""10"":{""avg"":12.4,""max"":16.5,""min"":8.8},""11"":{""avg"":7.9,""max"":11,""min"":5},""12"":{""avg"":6,""max"":8.6,""min"":3.6}}","[""Weekend"",""Short trip""]",Mid-range,4.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,2.0
Hidden Ruins,France,Europe,Historical,85.58,Summer,4.5,3.09,No,caf79b01-70b6-450b-9601-66fdadb8df39,Marseille,europe,"A lively port city with Mediterranean flair, bustling markets, and a mix of historic charm and modern vibrancy, offering endless exploration.",43.2961743,5.3699525,"{""1"":{""avg"":7.7,""max"":12.3,""min"":3.6},""2"":{""avg"":9.3,""max"":14.2,""min"":4.9},""3"":{""avg"":11.5,""max"":16.8,""min"":6.6},""4"":{""avg"":14.4,""max"":19.8,""min"":9.2},""5"":{""avg"":18.5,""max"":23.9,""min"":13.3},""6"":{""avg"":23.6,""max"":29.2,""min"":18.2},""7"":{""avg"":26.3,""max"":32.3,""min"":20.7},""8"":{""avg"":25.5,""max"":31.5,""min"":19.8},""9"":{""avg"":21.4,""max"":26.9,""min"":16.5},""10"":{""avg"":17.2,""max"":22.3,""min"":12.8},""11"":{""avg"":12,""max"":16.5,""min"":8.1},""12"":{""avg"":8.8,""max"":13.5,""min"":4.8}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0
Hidden Ruins,France,Europe,Historical,85.58,Summer,4.5,3.09,No,3a70dff6-b805-4e41-accf-480d43ed6ba7,Annecy,europe,"Charming canals and cobblestone streets weave through a picturesque town, surrounded by stunning alpine views and the serene waters of a crystal-clear lake.",45.8992348,6.1288847,"{""1"":{""avg"":3,""max"":6.7,""min"":-0.1},""2"":{""avg"":4.7,""max"":9.7,""min"":0.7},""3"":{""avg"":8,""max"":13.5,""min"":2.5},""4"":{""avg"":10.4,""max"":16.4,""min"":4.6},""5"":{""avg"":14.9,""max"":20.5,""min"":9.3},""6"":{""avg"":19.6,""max"":25.7,""min"":13.1},""7"":{""avg"":22,""max"":28.7,""min"":14.8},""8"":{""avg"":21.4,""max"":28.2,""min"":14.6},""9"":{""avg"":16.8,""max"":23.1,""min"":10.9},""10"":{""avg"":12.3,""max"":17.8,""min"":7.8},""11"":{""avg"":6.8,""max"":10.9,""min"":3.2},""12"":{""avg"":3.2,""max"":6.8,""min"":0.3}}","[""Short trip"",""Weekend""]",Mid-range,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0
Hidden Ruins,France,Europe,Historical,85.58,Summer,4.5,3.09,No,ddea7cd4-1b80-46f6-a51d-2649a27cba85,Nantes,europe,"A city where historic charm meets modern creativity, with cobblestone streets, vibrant art scenes, and the gentle flow of the Loire River.",47.2186371,-1.5541362,"{""1"":{""avg"":6.4,""max"":9.5,""min"":3.4},""2"":{""avg"":7.4,""max"":11.4,""min"":4},""3"":{""avg"":9.3,""max"":13.9,""min"":5.4},""4"":{""avg"":11.9,""max"":17.2,""min"":6.8},""5"":{""avg"":15.1,""max"":20.5,""min"":10.1},""6"":{""avg"":18.6,""max"":24.2,""min"":13.6},""7"":{""avg"":20.2,""max"":26.1,""min"":14.8},""8"":{""avg"":19.9,""max"":26.1,""min"":14.7},""9"":{""avg"":17.3,""max"":23.2,""min"":12.5},""10"":{""avg"":13.8,""max"":18.5,""min"":9.9},""11"":{""avg"":9.5,""max"":13.5,""min"":6.2},""12"":{""avg"":7.7,""max"":10.8,""min"":4.9}}","[""Weekend"",""One week"",""Short trip""]",Mid-range,4.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0
Hidden Ruins,France,Europe,Historical,85.58,Summer,4.5,3.09,No,04624f1d-9d64-4b83-a228-9914ef03c43e,Bordeaux,europe,"Strolling through sun-dappled streets, you'll find stunning architecture, vibrant markets, and the rich aroma of freshly baked baguettes filling the air.",44.841225,-0.5800364,"{""1"":{""avg"":6.9,""max"":10.7,""min"":3.9},""2"":{""avg"":8.5,""max"":13.3,""min"":4.8},""3"":{""avg"":10.5,""max"":15.6,""min"":6.5},""4"":{""avg"":13.2,""max"":18.9,""min"":8.4},""5"":{""avg"":16.5,""max"":22,""min"":11.6},""6"":{""avg"":20.2,""max"":25.9,""min"":15.3},""7"":{""avg"":22.2,""max"":28.3,""min"":16.9},""8"":{""avg"":22.1,""max"":28.7,""min"":16.7},""9"":{""avg"":19,""max"":25.3,""min"":14.1},""10"":{""avg"":15.2,""max"":20.5,""min"":11.2},""11"":{""avg"":10.5,""max"":14.9,""min"":7.2},""12"":{""avg"":8.3,""max"":12.2,""min"":5.5}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,4.0,2.0,3.0,2.0,3.0,5.0,3.0,4.0,3.0
Hidden Ruins,France,Europe,Historical,85.58,Summer,4.5,3.09,No,4b7bab82-52b8-4827-a591-750c48a47f39,Strasbourg,europe,"Charming cobblestone streets lined with half-timbered houses, the aroma of freshly baked pastries, and the gentle flow of the canals create a fairy-tale ambiance.",48.584614,7.7507127,"{""1"":{""avg"":3.2,""max"":6.4,""min"":0.4},""2"":{""avg"":4.9,""max"":9.2,""min"":1.2},""3"":{""avg"":7.7,""max"":13.3,""min"":2.9},""4"":{""avg"":11.2,""max"":17.4,""min"":5.6},""5"":{""avg"":15.6,""max"":21.4,""min"":10.1},""6"":{""avg"":20.1,""max"":26.2,""min"":14.4},""7"":{""avg"":21.5,""max"":28.1,""min"":15.3},""8"":{""avg"":21.1,""max"":27.8,""min"":15.3},""9"":{""avg"":16.7,""max"":23.3,""min"":11.4},""10"":{""avg"":12,""max"":17.4,""min"":7.7},""11"":{""avg"":6.8,""max"":10.2,""min"":3.8},""12"":{""avg"":4.4,""max"":7.4,""min"":1.9}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,5.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0
Hidden Ruins,France,Europe,Historical,85.58,Summer,4.5,3.09,No,7ca9e565-db06-4228-ac03-c57d8d757227,Carcassonne,europe,"Strolling through cobbled streets surrounded by medieval walls, you feel transported to another era, with vibrant markets and cozy restaurants at every turn.",43.2130358,2.3491069,"{""1"":{""avg"":6.8,""max"":10.3,""min"":3.4},""2"":{""avg"":8.7,""max"":13.2,""min"":4.7},""3"":{""avg"":10.7,""max"":15.3,""min"":6.5},""4"":{""avg"":12.7,""max"":18,""min"":7.8},""5"":{""avg"":16.4,""max"":21.8,""min"":11.4},""6"":{""avg"":21,""max"":26.7,""min"":15.5},""7"":{""avg"":23.9,""max"":30.1,""min"":17.8},""8"":{""avg"":23.9,""max"":30.5,""min"":17.9},""9"":{""avg"":20.2,""max"":26.4,""min"":14.8},""10"":{""avg"":15.8,""max"":20.8,""min"":11.7},""11"":{""avg"":10.6,""max"":14.7,""min"":6.8},""12"":{""avg"":8.2,""max"":12,""min"":4.6}}","[""Short trip"",""Weekend""]",Mid-range,5.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0
Hidden Ruins,France,Europe,Historical,85.58,Summer,4.5,3.09,No,7e2ebc2d-7b8b-4071-b2f7-11476b6d44b7,Paris,europe,Charming streets lined with artful boutiques and the aroma of freshly baked pastries create a romantic and timeless atmosphere.,48.8588897,2.3200410217200766,"{""1"":{""avg"":5.5,""max"":7.9,""min"":2.9},""2"":{""avg"":6.8,""max"":10,""min"":3.8},""3"":{""avg"":9,""max"":13.4,""min"":5.4},""4"":{""avg"":12.3,""max"":17.4,""min"":7.7},""5"":{""avg"":15.7,""max"":20.7,""min"":11},""6"":{""avg"":19.9,""max"":25.2,""min"":15.2},""7"":{""avg"":21.6,""max"":27.1,""min"":16.6},""8"":{""avg"":21.3,""max"":26.8,""min"":16.5},""9"":{""avg"":17.6,""max"":22.5,""min"":13.2},""10"":{""avg"":13.6,""max"":17.4,""min"":10.4},""11"":{""avg"":8.9,""max"":11.7,""min"":6.2},""12"":{""avg"":7,""max"":9.2,""min"":4.6}}","[""Short trip"",""One week"",""Weekend""]",Luxury,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0
Hidden Ruins,France,Europe,Historical,85.58,Summer,4.5,3.09,No,735e5584-4804-4d92-8fa6-98b14964188c,Biarritz,europe,"Ocean breezes mix with the scent of fresh pastries, while sunlit beaches and elegant architecture create a laid-back yet sophisticated vibe.",43.4832523,-1.5592776,"{""1"":{""avg"":8.6,""max"":11.8,""min"":4.5},""2"":{""avg"":10.1,""max"":14,""min"":6},""3"":{""avg"":12,""max"":16.8,""min"":8.1},""4"":{""avg"":13.7,""max"":17.4,""min"":9.2},""5"":{""avg"":16,""max"":19.8,""min"":12.2},""6"":{""avg"":19,""max"":22.9,""min"":15.4},""7"":{""avg"":21.2,""max"":24.5,""min"":17.4},""8"":{""avg"":21.4,""max"":25.3,""min"":17.5},""9"":{""avg"":19.1,""max"":23.8,""min"":14.7},""10"":{""avg"":16.5,""max"":21.1,""min"":12.2},""11"":{""avg"":12.3,""max"":16,""min"":8.3},""12"":{""avg"":10.7,""max"":13.9,""min"":6.6}}","[""Short trip"",""One week"",""Weekend""]",Mid-range,3.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0
Hidden Ruins,France,Europe,Historical,85.58,Summer,4.5,3.09,No,4311c598-a756-4776-ab4a-aab47d5252b7,Rennes,europe,"Charming streets lined with timber-framed houses, lively markets, and a vibrant student atmosphere create a welcoming and dynamic experience.",48.1113387,-1.6800198,"{""1"":{""avg"":6.1,""max"":9.4,""min"":3.1},""2"":{""avg"":7,""max"":11,""min"":3.6},""3"":{""avg"":8.8,""max"":13.6,""min"":4.7},""4"":{""avg"":11.1,""max"":16.9,""min"":5.7},""5"":{""avg"":14.3,""max"":20,""min"":9.1},""6"":{""avg"":17.7,""max"":23.4,""min"":12.5},""7"":{""avg"":19.5,""max"":25.6,""min"":13.9},""8"":{""avg"":19,""max"":25.3,""min"":13.7},""9"":{""avg"":16.6,""max"":22.5,""min"":11.9},""10"":{""avg"":13.2,""max"":17.9,""min"":9.4},""11"":{""avg"":9.2,""max"":13.1,""min"":6.1},""12"":{""avg"":7.6,""max"":10.6,""min"":4.7}}","[""Short trip"",""Weekend""]",Mid-range,4.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0
Hidden Ruins,France,Europe,Historical,85.58,Summer,4.5,3.09,No,c4dbcb6c-a538-4ea4-8949-15abc60cfb20,Lyon,europe,"Charming cobblestone streets, riverside views, and an irresistible culinary scene make every moment feel like a delightful discovery.",45.7578137,4.8320114,"{""1"":{""avg"":4.6,""max"":7.2,""min"":1.8},""2"":{""avg"":6.6,""max"":10.6,""min"":3},""3"":{""avg"":9.2,""max"":14.1,""min"":5},""4"":{""avg"":12.5,""max"":17.4,""min"":7.6},""5"":{""avg"":16.3,""max"":21.1,""min"":11.5},""6"":{""avg"":21.3,""max"":26.4,""min"":16.1},""7"":{""avg"":23.8,""max"":29.1,""min"":17.7},""8"":{""avg"":23.2,""max"":28.7,""min"":17.6},""9"":{""avg"":18.7,""max"":24.1,""min"":13.8},""10"":{""avg"":14,""max"":18.4,""min"":10.2},""11"":{""avg"":8.4,""max"":11.7,""min"":5.5},""12"":{""avg"":5.6,""max"":8.5,""min"":2.8}}","[""Short trip"",""One week"",""Weekend""]",Mid-range,5.0,2.0,3.0,1.0,4.0,5.0,3.0,4.0,2.0
Hidden Ruins,France,Europe,Historical,85.58,Summer,4.5,3.09,No,14f66152-9e1f-49a6-af54-b5c594fb958f,Carcassone,europe,"Wandering through narrow cobblestone streets, you feel the weight of history enveloped by ancient walls, with the aroma of rustic French cuisine lingering.",43.2130358,2.3491069,"{""1"":{""avg"":6.8,""max"":10.3,""min"":3.4},""2"":{""avg"":8.7,""max"":13.2,""min"":4.7},""3"":{""avg"":10.7,""max"":15.6,""min"":6.2},""4"":{""avg"":12.7,""max"":18,""min"":7.8},""5"":{""avg"":16.4,""max"":21.8,""min"":11.4},""6"":{""avg"":21,""max"":26.7,""min"":15.5},""7"":{""avg"":23.9,""max"":30.1,""min"":17.8},""8"":{""avg"":23.9,""max"":30.5,""min"":17.9},""9"":{""avg"":20.2,""max"":26.4,""min"":14.8},""10"":{""avg"":15.8,""max"":20.8,""min"":11.7},""11"":{""avg"":10.6,""max"":14.7,""min"":6.8},""12"":{""avg"":8.2,""max"":12,""min"":4.6}}","[""Short trip"",""Weekend""]",Mid-range,5.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0
Hidden Ruins,France,Europe,Historical,85.58,Summer,4.5,3.09,No,37d8bd6e-fad0-4304-93bd-26975ac8944f,Ajaccio,europe,"Nestled between mountains and sea, this charming coastal town offers sunlit streets, vibrant markets, and a rich tapestry of history and culture.",41.9263991,8.7376029,"{""1"":{""avg"":9.6,""max"":14.8,""min"":5.3},""2"":{""avg"":10.2,""max"":15.4,""min"":5.7},""3"":{""avg"":11.4,""max"":16.7,""min"":6.1},""4"":{""avg"":13.9,""max"":19.3,""min"":8.3},""5"":{""avg"":17.6,""max"":22.6,""min"":12.4},""6"":{""avg"":22.4,""max"":27.6,""min"":16.7},""7"":{""avg"":25.2,""max"":30.3,""min"":19.2},""8"":{""avg"":24.9,""max"":30.2,""min"":19},""9"":{""avg"":21.6,""max"":27.1,""min"":16.4},""10"":{""avg"":18,""max"":23.7,""min"":13.1},""11"":{""avg"":13.6,""max"":19,""min"":9.3},""12"":{""avg"":10.6,""max"":16.1,""min"":6.3}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0
Hidden Ruins,France,Europe,Historical,85.58,Summer,4.5,3.09,No,0eeb9c0f-6cae-4e46-ba5a-dba09017c4ec,Toulouse,europe,"Charming cobblestone streets, pink-hued buildings, and a lively café culture create a welcoming atmosphere that's both vibrant and soothing.",43.6044622,1.4442469,"{""1"":{""avg"":6.2,""max"":9.9,""min"":3},""2"":{""avg"":8.2,""max"":12.8,""min"":4.3},""3"":{""avg"":10.4,""max"":15.4,""min"":6.3},""4"":{""avg"":13.1,""max"":18.5,""min"":8.4},""5"":{""avg"":16.5,""max"":22,""min"":11.8},""6"":{""avg"":21.1,""max"":26.9,""min"":16.1},""7"":{""avg"":23.5,""max"":29.6,""min"":18},""8"":{""avg"":23.5,""max"":29.9,""min"":17.8},""9"":{""avg"":19.8,""max"":25.9,""min"":14.8},""10"":{""avg"":15.7,""max"":21,""min"":11.5},""11"":{""avg"":10.4,""max"":14.6,""min"":6.9},""12"":{""avg"":7.9,""max"":12,""min"":4.6}}","[""Short trip"",""One week"",""Weekend""]",Mid-range,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0
Hidden Ruins,France,Europe,Historical,85.58,Summer,4.5,3.09,No,265ee9f4-2324-46bc-95e2-11a7b655e833,Colmar,europe,"Charming canals lined with half-timbered houses and vibrant flowers create a fairy-tale atmosphere, inviting leisurely strolls and delightful discoveries.",48.0777517,7.3579641,"{""1"":{""avg"":3.2,""max"":6.5,""min"":-0.1},""2"":{""avg"":5.9,""max"":10.6,""min"":1.7},""3"":{""avg"":8.4,""max"":13.5,""min"":3.2},""4"":{""avg"":10.9,""max"":16.5,""min"":5.3},""5"":{""avg"":15.1,""max"":20.4,""min"":9.5},""6"":{""avg"":20,""max"":25.6,""min"":14.4},""7"":{""avg"":21.4,""max"":27.2,""min"":15.4},""8"":{""avg"":21.3,""max"":27.4,""min"":15.6},""9"":{""avg"":17.2,""max"":23.5,""min"":11.4},""10"":{""avg"":12.8,""max"":18,""min"":8.2},""11"":{""avg"":6.6,""max"":10.2,""min"":3.2},""12"":{""avg"":4.5,""max"":7.4,""min"":1.6}}","[""Short trip"",""Weekend""]",Mid-range,4.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,4.0
Hidden Ruins,France,Europe,Historical,85.58,Summer,4.5,3.09,No,9e8b73c7-88c3-44f5-ba9c-9f38389e0a27,Lille,europe,"Charming cobblestone streets, vibrant squares, and a mix of Flemish and French influences create a welcoming atmosphere full of character and warmth.",50.6365654,3.0635282,"{""1"":{""avg"":4.2,""max"":7,""min"":1.6},""2"":{""avg"":5.6,""max"":9,""min"":2.6},""3"":{""avg"":7.7,""max"":11.7,""min"":4},""4"":{""avg"":10.4,""max"":15.6,""min"":5.7},""5"":{""avg"":14.2,""max"":19.5,""min"":9.4},""6"":{""avg"":17.9,""max"":23.2,""min"":12.9},""7"":{""avg"":19.4,""max"":25.1,""min"":14.5},""8"":{""avg"":19.4,""max"":25.1,""min"":14.6},""9"":{""avg"":16.1,""max"":21.4,""min"":11.5},""10"":{""avg"":12.4,""max"":16.5,""min"":8.8},""11"":{""avg"":7.9,""max"":11,""min"":5},""12"":{""avg"":6,""max"":8.6,""min"":3.6}}","[""Weekend"",""Short trip""]",Mid-range,4.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,2.0
Serene Temple,France,Europe,Beach,30.0,Autumn,4.2,6.13,No,caf79b01-70b6-450b-9601-66fdadb8df39,Marseille,europe,"A lively port city with Mediterranean flair, bustling markets, and a mix of historic charm and modern vibrancy, offering endless exploration.",43.2961743,5.3699525,"{""1"":{""avg"":7.7,""max"":12.3,""min"":3.6},""2"":{""avg"":9.3,""max"":14.2,""min"":4.9},""3"":{""avg"":11.5,""max"":16.8,""min"":6.6},""4"":{""avg"":14.4,""max"":19.8,""min"":9.2},""5"":{""avg"":18.5,""max"":23.9,""min"":13.3},""6"":{""avg"":23.6,""max"":29.2,""min"":18.2},""7"":{""avg"":26.3,""max"":32.3,""min"":20.7},""8"":{""avg"":25.5,""max"":31.5,""min"":19.8},""9"":{""avg"":21.4,""max"":26.9,""min"":16.5},""10"":{""avg"":17.2,""max"":22.3,""min"":12.8},""11"":{""avg"":12,""max"":16.5,""min"":8.1},""12"":{""avg"":8.8,""max"":13.5,""min"":4.8}}","[""Short trip"",""Weekend"",""One week""]",Mid-range,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0
Serene Temple,France,Europe,Beach,30.0,Autumn,4.2,6.13,No,3a70dff6-b805-4e41-accf-480d43ed6ba7,Annecy,europe,"Charming canals and cobblestone streets weave through a picturesque town, surrounded by stunning alpine views and the serene waters of a crystal-clear lake.",45.8992348,6.1288847,"{""1"":{""avg"":3,""max"":6.7,""min"":-0.1},""2"":{""avg"":4.7,""max"":9.7,""min"":0.7},""3"":{""avg"":8,""max"":13.5,""min"":2.5},""4"":{""avg"":10.4,""max"":16.4,""min"":4.6},""5"":{""avg"":14.9,""max"":20.5,""min"":9.3},""6"":{""avg"":19.6,""max"":25.7,""min"":13.1},""7"":{""avg"":22,""max"":28.7,""min"":14.8},""8"":{""avg"":21.4,""max"":28.2,""min"":14.6},""9"":{""avg"":16.8,""max"":23.1,""min"":10.9},""10"":{""avg"":12.3,""max"":17.8,""min"":7.8},""11"":{""avg"":6.8,""max"":10.9,""min"":3.2},""12"":{""avg"":3.2,""max"":6.8,""min"":0.3}}","[""Short trip"",""Weekend""]",Mid-range,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0
Serene Temple,France,Europe,Beach,30.0,Autumn,4.2,6.13,No,ddea7cd4-1b80-46f6-a51d-2649a27cba85,Nantes,europe,"A city where historic charm meets modern creativity, with cobblestone streets, vibrant art scenes, and the gentle flow of the Loire River.",47.2186371,-1.5541362,"{""1"":{""avg"":6.4,""max"":9.5,""min"":3.4},""2"":{""avg"":7.4,""max"":11.4,""min"":4},""3"":{""avg"":9.3,""max"":13.9,""min"":5.4},""4"":{""avg"":11.9,""max"":17.2,""min"":6.8},""5"":{""avg"":15.1,""max"":20.5,""min"":10.1},""6"":{""avg"":18.6,""max"":24.2,""min"":13.6},""7"":{""avg"":20.2,""max"":26.1,""min"":14.8},""8"":{""avg"":19.9,""max"":26.1,""min"":14.7},""9"":{""avg"":17.3,""max"":23.2,""min"":12.5},""10"":{""avg"":13.8,""max"":18.5,""min"":9.9},""11"":{""avg"":9.5,""max"":13.5,""min"":6.2},""12"":{""avg"":7.7,""max"":10.8,""min"":4.9}}","[""Weekend"",""One week"",""Short trip""]",Mid-range,4.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0
